,Unnamed: 0,ID,LIMIT_BAL,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,longest_unpaid_streak,total_bill,total_paid,avg_pay_ratio
20590,25612,25613,50000.0,2,2,31,0,0,0,0,0,0,44325.0,45861.0,47667.0,48119.0,8257.0,8037.0,3000.0,3687.0,5000.0,1000.0,309.0,2000.0,0,0,202266.0,14996.0,0.08124595406458426
20591,6743,6744,50000.0,2,1,41,0,0,0,0,0,0,46965.0,42713.0,33812.0,20483.0,19409.0,19318.0,1650.0,1317.0,698.0,693.0,1000.0,545.0,0,0,182700.0,5903.0,0.03982558231345732
20592,6245,6246,260000.0,1,2,28,0,0,0,0,0,0,126418.0,129214.0,131933.0,134482.0,135772.0,138229.0,6000.0,5200.0,5000.0,5000.0,5000.0,5000.0,0,0,796048.0,31200.0,0.03920530856229447
20593,24430,24431,160000.0,1,1,41,1,2,0,0,0,0,63446.0,63501.0,65439.0,66761.0,67628.0,68983.0,1699.0,2960.0,3007.0,2573.0,2600.0,3008.0,0,2,395758.0,15847.0,0.038553306524467
20594,1755,1756,130000.0,3,1,34,0,0,0,0,0,0,5444.0,5927.0,7106.0,7106.0,8106.0,9106.0,1321.0,1500.0,0.0,1000.0,1000.0,598.0,0,0,42795.0,5419.0,0.13343013692575473
20595,23339,23340,160000.0,3,1,44,2,2,-2,-2,-2,-2,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1500.0,0.0,1.0
20596,27013,27014,50000.0,2,1,43,-1,2,-1,-1,2,-1,780.0,390.0,390.0,650.0,260.0,520.0,0.0,390.0,650.0,0.0,800.0,800.0,1,2,2990.0,2640.0,0.7076923076923076
20597,13247,13248,20000.0,2,1,51,1,2,2,0,0,0,18462.0,18175.0,16184.0,16913.0,17640.0,18688.0,300.0,1000.0,1000.0,1000.0,1500.0,1200.0,0,2,106062.0,6000.0,0.05487529616803362
20598,23855,23856,200000.0,2,2,30,0,0,0,0,0,0,183464.0,184391.0,169311.0,165686.0,162639.0,165627.0,7197.0,7035.0,7032.0,6008.0,7002.0,6523.0,0,0,1031118.0,40797.0,0.04044801941679914
20599,2649,2650,150000.0,1,2,37,0,0,0,0,0,0,127111.0,106956.0,106129.0,106531.0,107062.0,109938.0,3878.0,3794.0,3783.0,3892.0,4662.0,3500.0,0,0,663727.0,23509.0,0.037255224982048925
20600,18666,18667,50000.0,1,2,23,-1,-1,-2,-2,-2,-2,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,2332.0,0.0,1.0
20601,9040,9041,20000.0,3,1,52,1,2,0,0,0,-2,20838.0,20212.0,20148.0,19845.0,0.0,0.0,0.0,1200.0,397.0,0.0,0.0,0.0,1,2,81043.0,1597.0,0.4159128601035632
20602,12446,12447,150000.0,2,1,58,-2,-2,-2,-2,-2,-2,4473.0,3273.0,2473.0,1473.0,1473.0,1473.0,3273.0,2473.0,1473.0,1473.0,1473.0,1473.0,0,-2,14638.0,11638.0,1.0
20603,16961,16962,280000.0,3,1,52,0,0,0,0,0,0,247868.0,251246.0,258032.0,263163.0,267083.0,272706.0,9000.0,10842.0,10928.0,9700.0,10000.0,10125.0,1,0,1560098.0,60595.0,0.0384705858876701
20604,12903,12904,100000.0,3,2,27,0,0,0,0,0,0,98746.0,99118.0,66147.0,64691.0,49332.0,50366.0,4146.0,2556.0,2802.0,1786.0,1850.0,2000.0,0,0,428400.0,15140.0,0.0393437094409735
20605,14365,14366,90000.0,1,2,26,2,0,0,0,0,0,89526.0,89149.0,85301.0,65463.0,65923.0,67269.0,3400.0,3325.0,2300.0,2400.0,2400.0,2400.0,1,2,462631.0,16225.0,0.03686722483092365
20606,6955,6956,640000.0,1,1,50,-2,-2,-2,-2,-2,-2,6482.0,8853.0,22238.0,9877.0,10110.0,23910.0,8853.0,22243.0,9877.0,10110.0,24616.0,5952.0,0,-2,81470.0,81651.0,1.0059504469517984
20607,10407,10408,200000.0,1,1,51,0,-1,0,0,-1,0,102847.0,52556.0,34369.0,14240.0,23762.0,18198.0,52556.0,2003.0,1000.0,26068.0,10019.0,61500.0,0,0,245972.0,153146.0,0.5552209383317941
20608,1300,1301,60000.0,3,2,36,3,2,0,0,0,0,56807.0,55339.0,55751.0,37851.0,34195.0,33499.0,0.0,2141.0,2000.0,2000.0,2000.0,2000.0,0,3,273442.0,10141.0,0.04188660377931882
20609,14992,14993,260000.0,1,1,51,-1,-1,2,-1,-1,-1,229.0,674.0,476.0,2856.0,814.0,605.0,674.0,0.0,2880.0,814.0,605.0,1776.0,0,2,5654.0,6749.0,0.8016806722689076
20610,14110,14111,120000.0,1,2,28,0,0,2,2,0,0,9383.0,16571.0,16607.0,16043.0,16379.0,16706.0,7703.0,600.0,0.0,595.0,599.0,619.0,0,2,91689.0,10116.0,0.11463199145447041
20611,16361,16362,260000.0,1,1,32,-2,-2,-2,-2,-2,-2,2378.0,4884.0,329.0,2464.0,2673.0,12354.0,4884.0,329.0,2465.0,2673.0,12354.0,9583.0,0,-2,25082.0,32288.0,1.0000811688311688
20612,7538,7539,80000.0,1,2,27,0,0,2,0,0,0,77111.0,81555.0,72868.0,55780.0,53523.0,54679.0,6384.0,0.0,2100.0,2100.0,2200.0,2200.0,0,2,395516.0,14984.0,0.039079331759031534
20613,6174,6175,110000.0,1,1,32,2,2,0,0,2,2,114430.0,108202.0,108657.0,108668.0,103867.0,111842.0,0.0,6000.0,8200.0,0.0,9956.0,4000.0,1,2,655666.0,28156.0,0.043939453929100716
20614,20702,20703,310000.0,2,2,34,0,0,2,0,0,0,200328.0,48481.0,47426.0,48621.0,49743.0,50824.0,3860.0,0.0,2000.0,1895.0,2000.0,2000.0,0,2,445423.0,11755.0,0.03964012178373033
20615,5222,5223,400000.0,3,2,49,0,0,-2,-2,-1,0,36560.0,0.0,0.0,0.0,1757.0,21667.0,0.0,0.0,0.0,1757.0,20000.0,10158.0,0,0,59984.0,31915.0,0.9846125444223934
20616,2474,2475,300000.0,2,2,30,-1,-1,-1,-1,2,-1,2186.0,0.0,290.0,707.0,161.0,7705.0,0.0,290.0,1209.0,0.0,7705.0,3798.0,0,2,11049.0,13002.0,0.942008486562942
20617,25756,25757,290000.0,2,1,33,0,0,0,0,0,0,149495.0,117275.0,110481.0,107735.0,100195.0,84268.0,3721.0,3700.0,4005.0,4000.0,3000.0,2928.0,0,0,669449.0,21354.0,0.035583233358762664
20618,28808,28809,340000.0,1,2,44,-2,-2,-2,-2,-2,-2,2732.0,2183.0,4103.0,12950.0,11372.0,2434.0,2183.0,4142.0,12950.0,11372.0,2434.0,2222.0,0,-2,35774.0,35303.0,1.0019010480136485
20619,5011,5012,280000.0,1,1,49,-2,-2,-2,-2,-2,-1,4378.0,-324.0,-324.0,-324.0,-324.0,88036.0,2.0,322.0,0.0,0.0,88360.0,10045.0,1,-1,91118.0,98729.0,0.0007360625198782333
20620,6982,6983,20000.0,1,2,24,-1,-1,-1,0,0,0,7795.0,4110.0,10269.0,5880.0,3330.0,4339.0,4112.0,10269.0,118.0,67.0,2000.0,2128.0,0,0,35723.0,18694.0,0.5003220929611589
20621,25058,25059,130000.0,3,2,49,0,0,0,0,0,-1,20678.0,18956.0,16172.0,16898.0,11236.0,6944.0,1610.0,1808.0,7014.0,27.0,7011.0,4408.0,0,0,90884.0,21878.0,0.3247724030791092
20622,20919,20920,50000.0,1,2,36,2,2,0,0,0,0,45960.0,44883.0,40820.0,33545.0,46832.0,24101.0,0.0,1973.0,1784.0,845.0,1750.0,1010.0,1,2,236141.0,7362.0,0.0384341511314142
20623,4662,4663,50000.0,3,2,23,0,0,0,0,0,0,26956.0,27596.0,28192.0,28356.0,28554.0,28718.0,1462.0,1448.0,1002.0,1032.0,1024.0,1028.0,0,0,168372.0,6996.0,0.04229526873302077
20624,26398,26399,120000.0,3,1,41,0,0,0,0,0,0,108264.0,109427.0,111238.0,113465.0,114759.0,117165.0,3906.0,4040.0,4079.0,4093.0,4240.0,4766.0,0,0,674318.0,25124.0,0.03596345899668969
20625,112,113,280000.0,2,1,41,2,2,2,2,2,3,135673.0,138532.0,134813.0,144401.0,152174.0,149415.0,6500.0,0.0,14254.0,14850.0,0.0,5000.0,0,3,855008.0,40604.0,0.04864349067465077
20626,23394,23395,230000.0,2,2,37,0,0,2,0,0,0,29087.0,30589.0,20958.0,21637.0,19846.0,12770.0,2100.0,1000.0,1252.0,500.0,1000.0,1000.0,0,2,134887.0,6852.0,0.05554659602915557
20627,22126,22127,270000.0,2,2,29,0,0,0,0,0,0,62516.0,48770.0,47846.0,39772.0,35143.0,44371.0,1854.0,1952.0,1418.0,5000.0,14000.0,2500.0,0,0,278418.0,26724.0,0.11445263979784848
20628,6587,6588,280000.0,4,3,38,0,0,0,-1,-1,-1,286469.0,293875.0,296257.0,232.0,-94.0,143864.0,8024.0,8034.0,232.0,94.0,145935.0,5000.0,0,0,1020603.0,167319.0,0.21376360254140528
20629,13561,13562,320000.0,1,1,46,2,4,3,2,2,2,339202.0,337495.0,325700.0,313988.0,327542.0,317129.0,5000.0,0.0,0.0,23800.0,0.0,12165.0,1,4,1961056.0,40965.0,0.01749549429608655
20630,3660,3661,500000.0,1,2,27,0,0,0,0,0,0,73798.0,74781.0,75559.0,76426.0,56197.0,42998.0,4794.0,5560.0,2426.0,3521.0,1641.0,913.0,0,0,399759.0,18855.0,0.05405087073139823
20631,22844,22845,180000.0,2,1,36,-1,-1,-1,-1,-1,-1,1000.0,92.0,92.0,603.0,1760.0,826.0,92.0,92.0,603.0,1760.0,826.0,826.0,0,-1,4373.0,4199.0,1.0
20632,24312,24313,260000.0,2,1,32,-1,0,0,0,0,0,5227.0,10100.0,14909.0,19623.0,20012.0,20466.0,5000.0,5000.0,5000.0,716.0,776.0,5000.0,0,0,90337.0,21492.0,0.23178310363611382
20633,9445,9446,20000.0,1,2,35,-1,2,2,-1,0,0,17007.0,16200.0,0.0,8303.0,8519.0,9371.0,0.0,0.0,8303.0,500.0,1000.0,460.0,1,2,59400.0,10263.0,0.43308090639704366
20634,20280,20281,100000.0,3,1,50,0,0,0,0,0,0,49032.0,48477.0,46605.0,48795.0,48968.0,49752.0,1736.0,1810.0,3000.0,1734.0,1944.0,2420.0,0,0,291629.0,12644.0,0.04212284547408211
20635,21218,21219,160000.0,2,2,34,0,0,0,0,0,0,144953.0,112501.0,115108.0,104295.0,61950.0,0.0,6000.0,5950.0,5128.0,3500.0,0.0,0.0,0,0,538807.0,20578.0,0.2421377690767776
20636,21499,21500,460000.0,1,2,28,0,0,0,0,-1,0,21333.0,16560.0,12570.0,19403.0,10063.0,8628.0,4560.0,2500.0,9456.0,10063.0,0.0,0.0,0,0,88557.0,26579.0,0.39231917466762295
20637,28402,28403,80000.0,1,2,27,-1,-1,2,-1,-1,-1,988.0,12922.0,12261.0,2393.0,407.0,2888.0,12961.0,0.0,2403.0,407.0,3176.0,7336.0,1,2,31859.0,26283.0,0.8213839910670787
20638,5403,5404,170000.0,3,1,31,0,0,0,0,0,0,3062.0,112762.0,112880.0,111210.0,111525.0,112360.0,112000.0,6000.0,4500.0,4500.0,5000.0,4500.0,0,0,563799.0,136500.0,0.23434194048454401
20639,7078,7079,320000.0,2,1,43,0,0,0,0,0,0,181048.0,186444.0,188596.0,192145.0,195813.0,198648.0,8500.0,7000.0,6800.0,7000.0,6965.0,7500.0,0,0,1142694.0,43765.0,0.037781364848318615
20640,19065,19066,80000.0,2,1,32,2,2,0,0,0,2,70381.0,68660.0,70081.0,70899.0,75331.0,74005.0,0.0,3126.0,2578.0,5616.0,0.0,3000.0,1,2,429357.0,14320.0,0.03110361886927219
20641,15630,15631,140000.0,2,1,35,0,0,0,0,0,0,62244.0,55125.0,48943.0,42337.0,35446.0,29383.0,2000.0,2200.0,2000.0,1300.0,2000.0,0.0,0,0,273478.0,9500.0,0.0466427011458752
20642,3189,3190,50000.0,2,2,23,-1,0,0,0,0,0,1291.0,2075.0,2895.0,2698.0,2500.0,2296.0,1100.0,1181.0,300.0,300.0,300.0,250.0,0,0,13755.0,3431.0,0.2599841423560136
20643,23212,23213,500000.0,1,1,44,-1,-1,-1,-1,-1,-1,29178.0,26963.0,33166.0,48858.0,66050.0,43769.0,26963.0,33169.0,48858.0,66050.0,43769.0,37509.0,0,-1,247984.0,256318.0,1.0000180908158958
20644,21580,21581,30000.0,3,1,23,1,2,0,0,0,2,30380.0,25839.0,25963.0,27030.0,29079.0,29865.0,1.0,1433.0,1500.0,2500.0,1400.0,1400.0,1,2,168156.0,8234.0,0.048715367538649426
20645,28009,28010,150000.0,1,2,28,-1,-1,-2,-2,-2,-2,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,3470.0,0.0,1.0
20646,18839,18840,150000.0,1,2,27,-1,-1,-1,-1,-2,-1,346.0,21191.0,1339.0,0.0,0.0,8777.0,21379.0,1339.0,0.0,0.0,8777.0,9495.0,0,-1,31653.0,40990.0,1.0017743381624276
20647,9464,9465,80000.0,2,1,39,0,0,0,0,0,0,51644.0,53177.0,52446.0,49999.0,41411.0,42328.0,3000.0,2037.0,2000.0,1499.0,2000.0,1623.0,0,0,291005.0,12159.0,0.04374085521750672
20648,26939,26940,410000.0,1,2,28,0,0,0,0,0,0,82735.0,90847.0,74122.0,72363.0,68703.0,66710.0,10000.0,6000.0,4000.0,5000.0,6000.0,3000.0,0,0,455480.0,34000.0,0.08180364799914727
20649,12028,12029,80000.0,1,2,31,1,2,2,0,0,0,61241.0,62155.0,56049.0,50829.0,50687.0,47362.0,2515.0,16.0,2003.0,2013.0,5007.0,113.0,0,2,328323.0,11667.0,0.045117489860802426
20650,10219,10220,50000.0,3,2,25,0,0,0,0,0,0,45943.0,45922.0,34514.0,23610.0,21760.0,6398.0,1818.0,1400.0,472.0,435.0,128.0,25518.0,0,0,178147.0,29771.0,0.02802814151336582
20651,9787,9788,130000.0,1,2,34,2,2,2,0,0,2,72996.0,75241.0,73442.0,75115.0,79230.0,81278.0,4000.0,0.0,3500.0,5500.0,3500.0,0.0,1,2,457302.0,16500.0,0.04244759161171277
20652,15682,15683,250000.0,2,2,28,-2,-2,-2,-2,-2,-2,22303.0,51749.0,186394.0,9458.0,6620.0,10040.0,51762.0,186398.0,9467.0,6620.0,10040.0,8960.0,0,-2,286564.0,273247.0,1.0002448495775944
20653,29390,29391,150000.0,4,2,27,0,0,0,0,0,-2,133374.0,40283.0,49746.0,51500.0,0.0,0.0,10000.0,10000.0,2900.0,10000.0,0.0,0.0,0,0,274903.0,32900.0,0.5011151086474361
20654,14396,14397,420000.0,2,1,40,0,0,0,2,0,0,33561.0,38901.0,38710.0,38022.0,20256.0,22743.0,5900.0,900.0,101.0,3000.0,3000.0,5000.0,0,2,192193.0,17901.0,0.09151723998553979
20655,9227,9228,20000.0,3,2,44,4,3,2,0,0,2,12480.0,12001.0,11516.0,11436.0,12553.0,12501.0,0.0,0.0,408.0,1300.0,300.0,0.0,1,4,72487.0,2008.0,0.03264715840070155
20656,29748,29749,170000.0,1,2,32,0,0,0,0,0,0,166470.0,159880.0,161445.0,152549.0,122948.0,120277.0,5809.0,7334.0,6699.0,4315.0,4410.0,4309.0,0,0,883569.0,32876.0,0.039487199317373226
20657,29338,29339,30000.0,2,2,26,6,5,4,3,2,0,33181.0,32391.0,31624.0,30683.0,29215.0,29900.0,0.0,8.0,0.0,0.0,1015.0,1000.0,1,6,186994.0,2023.0,0.00683989214406399
20658,24468,24469,100000.0,1,2,36,0,0,0,-1,-1,2,15585.0,12430.0,8186.0,1127.0,10880.0,10143.0,5000.0,5000.0,1127.0,10143.0,0.0,7000.0,0,2,58351.0,28270.0,0.5890625138095303
20659,8683,8684,380000.0,1,1,34,0,0,0,0,0,0,106065.0,97979.0,100599.0,81087.0,82793.0,85301.0,3385.0,4074.0,2592.0,2696.0,3569.0,5240.0,0,0,553824.0,21556.0,0.03628290361699457
20660,15992,15993,50000.0,2,1,44,0,0,-2,-2,-2,-2,49644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,49644.0,0.0,1.0
20661,21800,21801,50000.0,1,2,25,2,2,3,2,2,2,40959.0,43870.0,42891.0,43582.0,44561.0,45592.0,3900.0,0.0,1700.0,2000.0,1900.0,1800.0,1,3,261455.0,11300.0,0.042892444673348754
20662,17093,17094,80000.0,2,1,24,0,0,0,0,0,0,74377.0,76137.0,78366.0,78400.0,80000.0,80000.0,3000.0,3455.0,1960.0,2000.0,0.0,0.0,0,0,467280.0,10415.0,0.026698130616956906
20663,22481,22482,150000.0,4,1,36,-2,-2,-2,-2,-2,-2,7160.0,5253.0,0.0,0.0,0.0,0.0,5279.0,0.0,0.0,0.0,0.0,0.0,0,-2,12413.0,5279.0,1.0009899105273177
20664,1260,1261,150000.0,1,2,37,0,0,0,0,0,0,45000.0,44386.0,46505.0,49103.0,51698.0,52549.0,3000.0,2500.0,3000.0,3000.0,1546.0,2000.0,0,0,289241.0,15046.0,0.053978417520637464
20665,23914,23915,20000.0,3,2,23,0,0,0,0,0,0,19812.0,20388.0,19145.0,20124.0,20127.0,20150.0,1300.0,1330.0,1309.0,702.0,719.0,1000.0,0,0,119746.0,6360.0,0.05376808944535365
20666,22089,22090,60000.0,1,2,28,0,0,2,2,-1,-1,20729.0,14486.0,12163.0,8891.0,1723.0,40276.0,3016.0,1000.0,0.0,1723.0,40276.0,3000.0,0,2,98268.0,49015.0,0.4580835160181932
20667,24204,24205,300000.0,1,2,29,-2,-2,-2,-2,-2,-2,1898.0,2570.0,4576.0,3567.0,2180.0,644.0,2572.0,4599.0,3585.0,2180.0,644.0,1.0,1,-2,15435.0,13581.0,1.0021701382504162
20668,5983,5984,80000.0,1,2,27,0,0,0,0,0,0,72565.0,63342.0,51529.0,41484.0,34097.0,29200.0,10000.0,4000.0,2000.0,3000.0,2500.0,0.0,0,0,292217.0,21500.0,0.09146228026425349
20669,23607,23608,240000.0,1,2,37,3,2,2,2,2,2,164691.0,167489.0,170329.0,173033.0,175678.0,179707.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,1,3,1030927.0,42000.0,0.04042867151001987
20670,15412,15413,420000.0,1,1,45,1,-1,-1,-1,-1,0,0.0,23621.0,29042.0,35000.0,292962.0,247622.0,23621.0,29052.0,35000.0,292962.0,0.0,606.0,0,1,628247.0,381241.0,0.8000688657805937
20671,11439,11440,230000.0,3,2,37,-1,0,0,0,-1,0,36571.0,35484.0,41862.0,21655.0,64645.0,44627.0,1700.0,10010.0,5000.0,64667.0,5003.0,3016.0,0,0,244844.0,89396.0,0.3260737650938701
20672,3139,3140,80000.0,2,2,25,0,0,0,0,0,0,77142.0,45209.0,46410.0,43053.0,44387.0,43780.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0,0,299981.0,12000.0,0.04490574158572129
20673,23898,23899,50000.0,2,1,26,1,4,3,2,2,3,13294.0,12799.0,12311.0,11816.0,14014.0,13506.0,0.0,0.0,0.0,2394.0,0.0,0.0,1,4,77740.0,2394.0,0.034165834165834165
20674,2020,2021,230000.0,2,1,38,0,0,0,0,0,0,10906.0,9692.0,9162.0,10466.0,9426.0,8099.0,1364.0,1393.0,2003.0,1000.0,1000.0,500.0,0,0,57751.0,7260.0,0.14274377107795805
20675,15066,15067,420000.0,1,2,39,0,0,0,0,0,0,403552.0,390237.0,368259.0,344875.0,338552.0,345971.0,13703.0,15581.0,13000.0,12000.0,13000.0,12013.0,0,0,2191446.0,79297.0,0.037627949449598616
20676,8968,8969,70000.0,2,2,23,0,0,0,0,0,0,4753.0,5843.0,6720.0,8171.0,7127.0,9044.0,1172.0,1049.0,1500.0,500.0,2000.0,3000.0,0,0,41658.0,9221.0,0.16631119575814654
20677,7493,7494,130000.0,4,1,32,0,-1,-1,0,0,0,3275.0,376.0,17055.0,14693.0,14855.0,14817.0,376.0,17055.0,575.0,449.0,1000.0,339.0,0,0,65071.0,19794.0,0.4273699680288451
20678,19961,19962,60000.0,2,1,35,0,0,0,0,0,3,20163.0,21517.0,22860.0,25154.0,29387.0,30607.0,2000.0,2000.0,3000.0,5000.0,2000.0,6000.0,0,3,149688.0,20000.0,0.10703838795409508
20679,17994,17995,70000.0,1,2,30,0,0,0,-1,0,0,16163.0,1050.0,0.0,21280.0,21625.0,22275.0,1000.0,0.0,21280.0,1000.0,1000.0,1200.0,0,0,82393.0,25480.0,0.6087034210348276
20680,24758,24759,100000.0,3,1,40,2,0,0,2,2,0,77617.0,80324.0,86016.0,87715.0,85411.0,87870.0,4000.0,7000.0,4000.0,0.0,4000.0,4000.0,0,2,504953.0,23000.0,0.04446051064367642
20681,4614,4615,180000.0,3,1,27,0,0,0,0,0,0,12303.0,11757.0,11695.0,5891.0,753.0,21753.0,2000.0,1700.0,300.0,0.0,21000.0,1000.0,1,0,64152.0,26000.0,0.2663563826956128
20682,12316,12317,250000.0,1,2,33,-1,-1,-1,-1,-2,-1,22824.0,6540.0,6686.0,-14795.0,-23003.0,4017.0,6573.0,6793.0,41.0,42.0,35602.0,3.0,0,-1,2269.0,49054.0,2.17585707315583
20683,8694,8695,400000.0,1,2,26,-1,-1,-1,-1,-1,-1,1140.0,937.0,1663.0,5019.0,9539.0,1697.0,940.0,1667.0,5039.0,9579.0,1703.0,12856.0,0,-1,19995.0,31784.0,1.0034641639154611
20684,10746,10747,20000.0,3,1,47,0,0,0,-1,-1,-2,8152.0,7268.0,3699.0,780.0,0.0,0.0,1125.0,1000.0,780.0,0.0,0.0,0.0,0,0,19899.0,2905.0,0.6850262896619489
20685,5914,5915,200000.0,2,1,53,-1,-1,-1,-1,-2,-1,5059.0,0.0,16556.0,0.0,0.0,47140.0,0.0,16556.0,0.0,0.0,47140.0,0.0,0,-1,68755.0,63696.0,1.0
20686,16772,16773,10000.0,3,1,39,1,2,0,0,0,0,10866.0,10094.0,9212.0,9633.0,9550.0,9334.0,0.0,1201.0,1062.0,254.0,288.0,365.0,1,2,58689.0,3170.0,0.05961425056243545
20687,1773,1774,50000.0,2,2,25,2,2,0,0,0,2,7180.0,6922.0,7849.0,8018.0,8884.0,8593.0,0.0,1200.0,300.0,1000.0,0.0,1000.0,1,2,47446.0,3500.0,0.06057268827867768
20688,17294,17295,30000.0,3,1,31,2,3,2,2,2,0,30057.0,29280.0,30206.0,30496.0,29731.0,29047.0,0.0,1700.0,1100.0,3.0,1053.0,1303.0,0,3,178817.0,5159.0,0.025740602111745763
20689,5265,5266,320000.0,2,2,54,0,0,0,0,0,0,156238.0,156087.0,153054.0,79107.0,70043.0,71724.0,10000.0,10000.0,10000.0,2500.0,3000.0,3000.0,0,0,686253.0,38500.0,0.06666673583018456
20690,25166,25167,390000.0,1,2,27,1,-2,-1,-1,-1,0,0.0,0.0,6757.0,0.0,3339.0,3339.0,0.0,6757.0,0.0,3339.0,0.0,0.0,0,1,13435.0,10096.0,0.8
20691,28089,28090,80000.0,1,1,45,0,0,0,0,0,0,77402.0,78997.0,79821.0,79308.0,52172.0,50266.0,2900.0,3600.0,10002.0,1754.0,1765.0,3795.0,0,0,417966.0,23816.0,0.05533196690178817
20692,18313,18314,50000.0,2,1,22,0,0,0,0,0,0,48560.0,49644.0,47247.0,42541.0,19716.0,20145.0,2000.0,2003.0,1298.0,1000.0,800.0,879.0,1,0,227853.0,7980.0,0.040725024922582134
20693,16827,16828,150000.0,1,1,43,-2,-2,-2,-2,-1,-1,1000.0,0.0,0.0,1522.0,5014.0,1000.0,0.0,0.0,1522.0,5014.0,1406.0,0.0,0,-1,8536.0,7942.0,1.0812
20694,15344,15345,100000.0,2,2,32,0,0,0,2,0,0,76112.0,77494.0,96445.0,92742.0,92644.0,95497.0,4500.0,25445.0,0.0,3500.0,6790.0,0.0,0,2,530934.0,40235.0,0.08615577445787184
20695,13676,13677,100000.0,1,2,24,2,0,0,0,0,0,76831.0,72100.0,66575.0,68499.0,69584.0,71247.0,4037.0,3000.0,3000.0,3000.0,3000.0,2600.0,0,2,424836.0,18637.0,0.04601405873961267
20696,1580,1581,240000.0,2,1,42,0,0,0,2,0,0,21943.0,36519.0,55515.0,49049.0,57178.0,42009.0,15000.0,20000.0,3330.0,30000.0,10000.0,10000.0,0,2,262213.0,88330.0,0.32032418560502995
20697,14858,14859,30000.0,3,2,40,-1,2,-1,0,-1,-1,780.0,390.0,650.0,260.0,370.0,-20.0,0.0,650.0,0.0,500.0,0.0,800.0,0,2,2430.0,1950.0,0.47027027027027024
20698,14870,14871,150000.0,1,2,44,1,2,-1,-1,0,0,10710.0,4982.0,800.0,56800.0,54588.0,-7.0,137.0,15800.0,56800.0,0.0,7.0,79447.0,0,2,127873.0,152191.0,3.9554997992773986
20699,15671,15672,80000.0,3,1,31,2,0,0,2,0,0,28175.0,57433.0,61513.0,59769.0,61937.0,66088.0,30000.0,5000.0,0.0,3000.0,5000.0,5000.0,1,2,334915.0,48000.0,0.14554488494609652
20700,2294,2295,150000.0,1,2,29,-1,2,2,-1,2,-1,766.0,515.0,-150.0,974.0,269.0,191.0,0.0,85.0,1124.0,0.0,191.0,591.0,1,2,2565.0,1991.0,0.3174674880219028
20701,2963,2964,140000.0,3,1,42,2,2,2,2,2,0,47556.0,48802.0,47722.0,50411.0,49473.0,50649.0,2300.0,0.0,3800.0,0.0,2000.0,2000.0,0,2,294613.0,10100.0,0.03239940844176152
20702,25581,25582,180000.0,2,1,31,1,-1,2,-1,0,0,0.0,200.0,100.0,300.0,200.0,499.0,200.0,0.0,300.0,0.0,399.0,100.0,0,2,1299.0,999.0,0.5599198396793588
20703,9008,9009,560000.0,2,1,32,1,-2,-2,-1,-1,-2,19924.0,16297.0,4593.0,2512.0,11461.0,3402.0,1163.0,1023.0,2519.0,46518.0,3421.0,11467.0,0,1,58189.0,66111.0,1.2722545550690505
20704,3176,3177,160000.0,2,2,28,-1,-1,-1,-1,-1,-1,1390.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,0,-1,4140.0,3300.0,1.0
20705,24580,24581,230000.0,1,1,41,1,-1,-1,-1,-1,-1,0.0,1482.0,2140.0,2360.0,2620.0,0.0,1482.0,2140.0,2560.0,2620.0,0.0,0.0,1,1,8602.0,8802.0,1.0169491525423728
20706,27494,27495,10000.0,3,1,57,0,0,0,2,2,0,7525.0,6952.0,9356.0,9533.0,9233.0,9295.0,1276.0,2680.0,477.0,0.0,360.0,1000.0,0,2,51894.0,5793.0,0.11175174365896864
20707,9060,9061,20000.0,1,2,22,0,0,0,0,0,0,14720.0,15432.0,16252.0,14877.0,9487.0,-5910.0,3880.0,1200.0,298.0,5390.0,4000.0,9666.0,0,0,64858.0,24434.0,0.047324105690792505
20708,20001,20002,100000.0,1,2,38,3,2,-1,-1,0,0,2156.0,1151.0,1151.0,35499.0,33051.0,36627.0,0.0,1151.0,35499.0,10000.0,6627.0,7000.0,0,3,109635.0,60277.0,0.49669896107837463
20709,414,415,480000.0,3,1,41,-2,-2,-2,-2,-2,-2,14867.0,26665.0,199960.0,9033.0,19371.0,22593.0,26734.0,199982.0,9033.0,19371.0,22593.0,2000.0,0,-2,292489.0,279713.0,1.0005395367466519
20710,9726,9727,140000.0,2,2,30,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,326.0,1,-1,1956.0,1956.0,1.0
